Smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Nc1nccc(-c2csc(N)n2)n1,7.717781557067271,7.717781557067271,0.08249811035525312,-0.5027286470143613,0.6974458893615518,17.076923076923077,193.23500000000007,186.179,193.042216224,66,0,0.22007277267368766,-0.3750996753755073,0.3750996753755073,0.22007277267368766,1.3846153846153846,2.3846153846153846,3.1538461538461537,32.13348934845865,10.32022405708269,2.0313181676815146,-1.945627495689559,2.2033042677938357,-1.9484365720294021,7.133458595850189,1.1770327756743717,2.742979296878143,2.6233453416812007,644.7347675154234,15.024579547452824,13.144316267963653,6.960812848891379,9.307438208038288,6.485957054463529,4.013599253391422,2.0561255220669032,2.8295221842008766,1.2127515533884743,1.7820240702905161,0.7325603204555229,1.199770764741599,-1.6900000000000002,28164.91142034477,3.2241511081026655,2.9823862712136497,1.5678113834766048,88.53460596296549,11.439433951452546,5.693927994848461,10.778926793152136,5.948339280986494,0.0,0.0,0.0,14.951935562841626,0.0,11.336785877934737,0.0,6.042418707663295,11.529009620482359,9.80620366335912,9.759643981823464,22.416683638760567,0.0,14.951935562841626,0.0,0.0,11.439433951452546,17.571428328145657,0.0,11.387855989696922,11.439433951452546,11.079897760825826,0.0,11.336785877934737,14.951935562841626,0.0,0.0,4.1122756685106605,17.571428328145657,5.6473683133128025,11.387855989696922,0.0,90.71,18.163653199464548,0.0,0.0,33.3149628306564,0.0,11.336785877934737,0.0,0.0,0.0,14.951935562841626,9.759643981823464,51.21947152935249,0.7402697467876036,11.060032911312671,-0.2284656084656076,0.039184618291761675,-0.4272656840513982,-0.4004988662131519,-0.5027286470143613,0.0,0.0,0.0,13,4,5,0,0,0,0,0,2,2,0,0,6,2,6,2,3,0,0,0,0,0,0.7396664616248974,2,0.7645,51.9648,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Nc1ncnc2c1cnn2CCO,7.748476001511715,7.748476001511715,0.01122519841269809,-3.131636668556311,0.642122456713135,22.615384615384617,179.18300000000008,170.111,179.080709908,68,0,0.21013082863417443,-0.3944489908989735,0.3944489908989735,0.21013082863417443,1.8461538461538463,2.8461538461538463,3.6923076923076925,16.251391719540194,10.389232641506776,2.0532136070878595,-1.9813277186801515,2.140773177067001,-2.0431496125577158,5.840463594113435,0.27106932690840774,2.7477363058060065,2.830870702865234,715.9335351723262,16.86987900907357,15.144316267963653,6.144316267963653,10.024892792582984,7.495654008695543,3.1929785272317637,2.0832926624908716,2.0832926624908716,1.3729886981336867,1.3729886981336867,0.8533328548837987,0.8533328548837987,-1.69,53896.84763838482,2.6473602037012127,2.9823862712136497,1.204732968050654,86.87112377220222,10.828525166833487,13.491993047971475,8.470861377424129,1.4311996572326342,0.0,0.0,0.0,14.6497599770396,5.098681808301038,0.0,0.0,0.0,0.0,31.46875713336289,16.157043684784934,16.85126421306755,1.4311996572326342,19.74844178534064,0.0,6.496859684315945,12.278702218642561,12.476266924780987,0.0,0.0,5.719716975726273,5.817862777835028,0.0,0.0,32.84743487659677,6.496859684315945,0.0,8.224551337021321,12.476266924780987,2.8236841566564013,11.033401435232523,0.0,89.85000000000001,36.99715185061598,0.0,0.0,11.105941190191068,4.681802935145185,0.0,0.0,0.0,0.0,20.175447041302668,12.479435150910355,66.73740110859158,0.0,7.060877188838498,6.91983630952381,-0.45134424603174583,-0.47740457294028693,0.0,-1.281982709750567,-6.1740497448979585,0.0,0.2857142857142857,13,3,6,0,0,0,0,0,2,2,0,0,6,2,6,2,4,0,0,0,0,0,0.6073423635750668,2,-0.5992000000000002,46.82120000000001,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nc1ncnc2c1ncn2C1CCCCC1,8.720142668178381,8.720142668178381,0.111064814814815,-3.822470001889645,0.7917734217884586,49.125,217.27600000000012,202.15599999999998,217.13274547999998,84,0,0.1651708054272179,-0.38173116684462527,0.38173116684462527,0.1651708054272179,1.4375,2.3125,3.125,15.144536854651525,9.952791976717334,2.181276777552084,-2.2246227115334865,2.300219364744418,-2.1190615357217877,5.806578456846376,0.3581310947488331,2.9365733724965666,2.5431673147722207,1029.2891997567037,24.162772227887025,22.73606797749979,7.73606797749979,13.714232620803163,11.630495168499706,4.236067977499791,2.8402475842498536,2.8402475842498536,1.9194271909999168,1.9194271909999168,1.2399922359499627,1.2399922359499627,-1.6500000000000001,2396243.8719571983,2.6021920285707743,3.7345769387727024,1.4304312985935814,114.90552649853831,10.286816623517627,14.561589543922928,14.288724155259157,0.0,0.0,0.0,0.0,14.951935562841626,0.0,0.0,19.118774703988137,12.745849802658759,19.725478030051843,7.674130270136447,20.64354538686926,16.981740716219015,0.0,19.519035210632982,0.0,37.88251697499654,5.719716975726273,12.606743427932454,0.0,0.0,5.719716975726273,5.817862777835028,0.0,0.0,19.519035210632982,0.0,0.0,55.70237820520944,12.606743427932454,2.8236841566564013,11.16387793838399,0.0,69.62,67.471001119148,0.0,0.0,10.286816623517627,0.0,0.0,0.0,0.0,0.0,14.951935562841626,20.64354538686926,120.04832370139415,0.0,10.646602025069287,0.0,-1.4890799792139067,-0.6767294842319649,-3.710931594860167,-20.984851334824057,0.0,0.0,0.5454545454545454,16,2,5,1,0,1,0,0,2,2,0,0,5,1,5,2,2,1,0,1,0,0,0.6073803962599107,3,1.9137,61.85740000000003,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nc1ncnc2ncn([C@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c12,8.694138321995464,8.694138321995464,0.16643861016628891,-3.7409881660997737,0.49051986767922323,56.73684210526316,267.2449999999998,254.14099999999996,267.09675389600034,102,0,0.21082017914828405,-0.39356685396043456,0.39356685396043456,0.21082017914828405,1.5789473684210527,2.526315789473684,3.3157894736842106,16.562474921344528,10.127221078585555,2.434769561641006,-2.16640007173758,2.3174849015491876,-2.326365633025893,5.810377827826775,-0.0508138910764921,3.119778319157263,2.4697535613044717,1057.7704253196748,24.491199352633217,21.869061139355242,8.869061139355242,14.603319917329175,10.875860766050954,4.756688703659448,3.363289931836084,3.363289931836084,2.3161439713984953,2.3161439713984953,1.5018713558945345,1.5018713558945345,-1.8100000000000005,6065107.994042209,4.34838131411612,4.384238853521498,1.7476128588760191,125.48690064428271,25.78300450284796,39.10501533873912,20.492676965195706,4.293598971697903,0.0,0.0,4.567099647791355,14.951935562841626,0.0,0.0,0.0,0.0,0.0,14.783536579937607,33.85304013313984,16.981740716219015,4.293598971697903,19.519035210632982,0.0,24.44400689078652,12.278702218642561,12.606743427932454,0.0,0.0,5.719716975726273,5.817862777835028,0.0,0.0,63.93809807941877,4.736862953800049,0.0,17.170021259298313,12.606743427932454,2.8236841566564013,11.16387793838399,0.0,139.54000000000002,60.59147627785427,0.0,0.0,10.286816623517627,0.0,0.0,0.0,0.0,0.0,30.27836013616326,22.820214531516115,106.31741654578752,0.0,10.661400699168556,11.998019237589943,-1.4254487250146974,-0.7794811088015454,0.0,-16.514530591053635,-3.674042724342825,0.0,0.5,19,5,9,0,1,1,0,0,2,2,4,0,9,4,9,3,6,0,1,1,0,0,1.0033864372249874,3,-1.9799999999999998,62.74480000000002,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,7.915334309649786,7.915334309649786,0.03054645726603411,-0.5181969114806415,0.8138095128696987,16.0,256.09600000000006,249.04,255.00785058399998,82,0,0.24159882707027744,-0.38170555251762106,0.38170555251762106,0.24159882707027744,1.25,2.125,2.875,35.49826138895081,10.139040964644847,2.1235511083648353,-2.058758137164778,2.334825773506111,-2.0404413712940626,6.432896462236641,0.9995250045250351,2.506963985438298,2.8224658368375763,743.4354971854312,17.47217330464553,14.491996923518244,9.003854815555153,10.662478917895418,7.208459641508934,4.675534205527556,2.6619814673841744,3.41791041340263,1.665893297632518,2.4240631746083383,1.00254624020289,1.3282773076962364,-1.5899999999999994,93008.36385976085,5.15985887324398,4.112336342245376,1.8678974160414947,111.46922871472206,11.439433951452546,5.693927994848461,11.465231091147832,5.948339280986494,0.0,0.0,0.0,0.0,4.9839785209472085,10.197363616602075,35.286717195791624,6.042418707663295,5.563451491696996,14.157542295993311,9.759643981823464,34.968081839286555,0.0,15.181342137549283,0.0,0.0,11.439433951452546,28.172522750472538,0.0,11.257379486545457,11.439433951452546,11.766202058821523,0.0,23.20187978046503,15.181342137549283,0.0,0.0,4.1122756685106605,18.127256122989884,15.692634940795456,11.257379486545457,0.0,90.71,29.893458181811408,0.0,0.0,32.74208006548066,0.0,0.0,0.0,0.0,0.0,15.181342137549283,32.961523762288486,52.03413461269281,11.869620548836817,3.6471601788863692,6.552547923490385,-0.4462466581282707,-0.9784204669522123,-1.4565739166036786,0.0,0.0,0.0,0.0,16,4,5,0,0,0,0,1,1,2,0,0,5,2,7,1,3,0,0,0,0,0,1.326192197831156,2,2.0098,64.10780000000001,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nc1nnc(S(N)(=O)=O)s1,11.085753023431595,11.085753023431595,0.09218065003779286,-4.271342592592591,0.5614450256813573,17.3,180.21400000000003,176.182,179.977567368,56,0,0.2668534349122689,-0.3736475021601022,0.3736475021601022,0.2668534349122689,1.6,2.4,2.9,32.247987160376255,11.324615327434191,2.12301926371834,-1.830551001765975,2.136291493024706,-2.110072736775877,7.907654091358576,0.5955606289353788,2.512273624008929,3.1003215467927383,414.73069929096624,10.930721420318147,8.421847543855284,6.0548407057107365,6.3530778411369155,3.787954730113952,4.255660257842487,1.3256101174475672,3.876830352342702,0.6164627623974658,2.5418006563062483,0.3067607236636722,1.4150951532979206,-0.73,1233.526349388384,3.600384700348509,2.1464777204469416,1.4035295033366413,66.77218173627132,5.719716975726273,2.8236841566564013,2.8236841566564013,9.47121416051288,10.023291153407584,0.0,0.0,13.542820220500968,0.0,10.197363616602075,11.336785877934737,0.0,0.0,0.0,14.065165297641741,26.491635511181656,0.0,10.197363616602075,5.12502323617203,4.339655680673546,5.719716975726273,0.0,0.0,0.0,10.844740211898303,5.131558479839333,0.0,11.336785877934737,18.615160600931013,10.023291153407584,0.0,0.0,4.339655680673546,5.6473683133128025,0.0,0.0,111.95999999999998,19.48797007025316,8.417796984328938,0.0,10.851275455565606,11.336785877934737,0.0,0.0,0.0,0.0,10.197363616602075,5.6473683133128025,48.231564625850346,0.4353240740740736,0.0,5.595606575963719,0.09218065003779286,0.0,0.0,0.0,0.0,-4.271342592592591,0.0,10,4,6,0,0,0,0,0,1,1,0,0,6,2,8,1,3,0,0,0,0,0,0.7728145544336112,1,-1.2323,35.694599999999994,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nc1noc(C2=CCCNC2)n1,7.791618008314437,7.791618008314437,0.03972730064247898,-3.114269770408163,0.6150301877410556,44.333333333333336,166.18400000000008,156.10399999999998,166.08546094,64,0,0.2606181440947269,-0.36513539662007016,0.36513539662007016,0.2606181440947269,2.0,3.0,3.8333333333333335,16.470299260966325,10.140761512669044,2.109014735532212,-2.091520022304007,2.1402980648956125,-2.2104676376568104,5.60697821655082,0.406364752385421,2.8510255797207376,2.6989256932636887,624.5461572415065,17.085421958697395,15.697102672463696,5.6971026724636955,9.847094776993208,7.819979904066736,2.9783391175668616,1.8599403457434966,1.8599403457434966,1.0961807946313744,1.0961807946313744,0.6487471602025977,0.6487471602025977,-1.36,48461.732804093095,2.111451853724704,2.941921102033608,1.3074271303006046,83.85928881651958,15.552625265987999,1.4118420783282006,2.8236841566564013,0.0,11.839063203012403,0.0,0.0,0.0,4.9839785209472085,0.0,6.052071746035566,18.02644784277077,20.29451555140653,1.3707585561702202,18.35393106514949,11.52144381105576,0.0,15.450455131361029,0.0,6.372924901329379,18.713436344358165,11.942795668061475,0.0,0.0,11.029530329014648,5.948339280986494,0.0,0.0,23.134361146704546,0.0,0.0,21.858958716546827,10.575166683008915,4.235526234984602,5.573104530069267,0.0,76.97,42.8308837490785,0.0,0.0,11.029530329014648,0.0,0.0,0.0,0.0,0.0,14.663736715046003,13.830836128176141,79.83163525132272,0.0,3.4833904950869234,2.931181972789116,-0.8700745228647004,-1.2889810090702944,-1.0947118291761149,-3.0218917705971284,-6.053881920823884,0.0,0.42857142857142855,12,3,5,0,1,1,0,0,1,1,0,0,5,2,5,2,2,0,0,0,0,0,0.5176437303667238,2,0.028499999999999803,44.17410000000001,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(CCCCN1CCOCC1)c1ccccc1,13.107533777399844,13.107533777399844,0.9589075124744317,-4.558835388322,0.5707328232137624,48.111111111111114,247.33800000000016,226.16999999999996,247.157228912,98,0,0.16237314829634203,-0.3787927404402264,0.3787927404402264,0.16237314829634203,1.3333333333333333,2.0555555555555554,2.7777777777777777,16.47745575582559,10.056551116001142,2.0976762016425785,-2.2583084058215506,2.0754390520380857,-2.3633393604082795,5.954107072687844,0.037078011000738716,2.7314417559698234,2.8172415489450944,1135.2524359608008,31.325908934703556,29.763710176427686,8.763710176427685,16.909242268036888,15.033192828945733,4.533192828945732,2.6811307563297664,2.6811307563297664,1.5502541705199058,1.5502541705199058,0.8441978103047418,0.8441978103047418,-1.19,33919043.72563326,2.7896143461751595,7.290052497907714,4.240005369612317,138.24933249881525,4.736862953800049,0.0,5.783244946364939,0.0,0.0,0.0,9.694446914922299,0.0,0.0,0.0,30.212093538316473,19.242709486974704,41.37919843570092,25.454797491364555,38.3173298174465,5.783244946364939,0.0,4.899909730850478,0.0,19.118774703988137,32.608549538780416,35.77554503001347,0.0,0.0,0.0,0.0,0.0,0.0,43.29170421599583,4.736862953800049,0.0,58.26269305933164,30.212093538316473,0.0,0.0,0.0,29.540000000000003,98.18602394999746,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,28.785929679574615,170.3413673460008,0.0,12.148626264925412,0.0,-1.4204304453262793,-2.233488310447636,-5.855073051756177,-13.355464262093736,-20.458870874635775,0.0,0.5333333333333333,18,0,3,0,1,1,0,1,0,1,0,0,3,0,3,1,6,0,1,1,0,0,1.1298019462518565,2,2.3718000000000004,71.88250000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2cnc3ccccn23)CC1,14.130994483243764,14.130994483243764,0.15913119499050232,-6.444988134099244,0.413536582149479,33.78787878787879,482.0049999999998,457.8130000000003,481.12269030800076,170,0,0.22310154155363648,-0.3426292587522204,0.3426292587522204,0.22310154155363648,1.1818181818181819,1.9393939393939394,2.757575757575758,35.49569241951588,9.934563444487775,2.2658820019815296,-2.3156430629018114,2.2898094680200916,-2.3834148833415654,7.910391329911201,-0.13135088826218005,3.4445945392082997,1.770818070538028,2565.182288785764,44.25411216497907,39.852598421364554,17.425023948310734,25.4320924200336,20.673542387533573,10.534670108137192,6.080808789579109,8.078019273670684,4.015537951263079,5.3168926234634935,2.533021726817546,3.420316907785303,-2.8999999999999995,339434632553.7061,7.550925906725007,8.799618184673006,4.475849510242294,230.99098837804158,9.300604337112272,5.647177220767728,9.837253136417502,5.907179729351506,0.0,0.0,4.794537184071822,13.401775505276145,0.0,0.0,29.7281960132224,59.772810477568115,66.14281491575655,25.67878447854035,46.110539516486064,43.76499840569885,0.0,14.28458285805948,0.0,29.908215864868996,18.698676253782047,77.44412009918896,0.0,0.0,0.0,0.0,0.0,11.600939890232516,47.308235825521976,14.631790320489323,0.0,63.604865732285035,71.62304226611694,5.022633313741326,16.41962564969732,0.0,71.75,163.11498046415684,13.212334168400758,0.0,4.400694606261793,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,44.49914523831782,230.90155244403314,5.859613075442174,14.620192726643143,-2.580075155571932,-7.319232964974118,-7.1916493630568805,-10.481863380977273,-16.42459749729715,-9.161173972364068,-6.444988134099244,0.28,33,0,6,0,1,1,1,2,2,4,0,0,5,0,8,3,5,0,1,1,0,0,2.0134928763616933,5,4.710900000000004,129.3748,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2cnc[nH]2)CC1,13.892151678087826,13.892151678087826,0.27410954575023894,-6.388525002242757,0.6657862163266351,35.689655172413794,431.94499999999977,409.7690000000002,431.1070402440007,152,0,0.22310154153515663,-0.34826553512093267,0.34826553512093267,0.22310154153515663,1.3448275862068966,2.0689655172413794,2.793103448275862,35.495692214758364,9.937649665850747,2.255902270339157,-2.3115603939968574,2.2693535374678233,-2.382131742251649,7.910386300538356,-0.13134806770524982,3.245183626510381,2.007062454979024,2124.5133159637726,39.944711088220565,35.852598421364554,15.425023948310736,22.610725214987678,18.397149185283553,9.311063310387215,5.146791795204163,7.144002279295737,3.2815209568881336,4.5828756290885435,1.9795581313175867,2.8668533122853432,-2.38,16210980487.415405,6.557379241892404,8.161761505360476,4.458606880651356,205.3301040357462,9.87691300107973,1.3707585561702202,11.249095214745703,5.907179729351506,0.0,0.0,4.794537184071822,13.401775505276145,0.0,0.0,23.685777305559107,47.687973062241525,59.969919704941795,26.499121967825698,43.41010592630359,38.11782118493112,0.0,14.860891522026938,0.0,29.908215864868996,18.698676253782047,59.447340479350544,0.0,0.0,0.0,0.0,0.0,11.600939890232516,47.884544489489436,14.631790320489323,0.0,59.492590063774365,53.626262646278526,6.434475392069527,10.772448428929591,0.0,83.13,139.47102362355068,13.212334168400758,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,41.79871164813535,210.15591198617648,5.8361313354940485,13.7796208032166,-2.525698435831216,-6.362194712092098,-7.02807980070485,-7.289548406479711,-16.094149530244287,-8.972357126181151,-6.388525002242757,0.3333333333333333,29,1,6,0,1,1,1,2,1,3,0,0,4,1,8,2,5,0,1,1,0,0,1.8455091542250788,4,3.7863000000000024,112.77050000000003,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
O=C(CCN1CCOCC1)C(c1ccccc1)c1ccccc1,14.380844434996215,14.380844434996215,0.9596049592676579,-4.620293603552536,0.8209696849429463,40.608695652173914,309.4089999999996,286.225,309.1728789760007,120,0,0.1455025991743454,-0.37879273662464136,0.37879273662464136,0.1455025991743454,1.1304347826086956,1.6521739130434783,2.1739130434782608,16.477468596142543,9.862022853859655,2.226754763933321,-2.2665956954132165,2.263080299707827,-2.3746492232240413,5.88729891984628,-0.11978671442990199,2.901076175631895,2.574416685395727,1480.631573880814,36.29001054984131,34.263710176427686,11.263710176427685,20.328685684436124,17.533192828945733,6.033192828945732,3.8061307563297664,3.8061307563297664,2.4252541705199055,2.4252541705199055,1.5175351016881151,1.5175351016881151,-1.9699999999999993,1222084141.1372871,3.9821647298664047,8.043551771793531,4.27440136807198,169.75142559081826,4.736862953800049,5.783244946364939,0.0,0.0,0.0,0.0,9.694446914922299,0.0,0.0,0.0,60.42418707663295,11.126902983393991,38.20033095980921,38.202547957578744,41.058846929786945,5.783244946364939,0.0,4.899909730850478,0.0,12.266882586692457,32.608549538780416,71.55109006002695,0.0,0.0,0.0,0.0,0.0,0.0,43.29170421599583,9.53140013787187,0.0,54.921232362001554,60.42418707663295,0.0,0.0,0.0,29.540000000000003,127.10967686271528,6.165295740242042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,30.156688235744834,192.60789410469445,0.0,13.421239475728557,0.0,-3.054882894515831,-6.705630078420258,-12.928211302669727,-4.620293603552536,-20.80344903459803,0.0,0.35,23,0,3,0,1,1,0,2,0,2,0,0,3,0,3,1,6,0,1,1,0,0,1.3926412247169837,3,3.1099000000000014,91.61000000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
